"year","week","sexo","agrp","dpt_cdc","n"
2020,37,"F","45-64","LIMA",105
2020,37,"F","45-64","LORETO",1
2020,37,"F","45-64","MADRE DE DIOS",2
2020,37,"F","45-64","MOQUEGUA",2
2020,37,"F","45-64","PIURA",14
2020,37,"F","45-64","PUNO",6
2020,37,"F","45-64","SAN MARTIN",2
2020,37,"F","45-64","TACNA",5
2020,37,"F","45-64","TUMBES",1
2020,37,"F","45-64","UCAYALI",5
2020,37,"F","65+","AMAZONAS",5
2020,37,"F","65+","ANCASH",15
2020,37,"F","65+","APURIMAC",4
2020,37,"F","65+","AREQUIPA",40
2020,37,"F","65+","AYACUCHO",8
2020,37,"F","65+","CAJAMARCA",13
2020,37,"F","65+","CALLAO",24
2020,37,"F","65+","CUSCO",22
2020,37,"F","65+","HUANCAVELICA",6
2020,37,"F","65+","HUANUCO",6
2020,37,"F","65+","ICA",16
2020,37,"F","65+","JUNIN",15
2020,37,"F","65+","LA LIBERTAD",27
2020,37,"F","65+","LAMBAYEQUE",30
2020,37,"F","65+","LIMA",244
2020,37,"F","65+","LORETO",1
2020,37,"F","65+","MOQUEGUA",5
2020,37,"F","65+","PASCO",1
2020,37,"F","65+","PIURA",27
2020,37,"F","65+","PUNO",11
2020,37,"F","65+","SAN MARTIN",8
2020,37,"F","65+","TACNA",2
2020,37,"F","65+","TUMBES",3
2020,37,"F","65+","UCAYALI",4
2020,37,"M","0-17","AMAZONAS",1
2020,37,"M","0-17","LIMA",1
2020,37,"M","0-17","TACNA",1
2020,37,"M","18-44","AMAZONAS",2
2020,37,"M","18-44","AREQUIPA",4
2020,37,"M","18-44","AYACUCHO",4
2020,37,"M","18-44","CAJAMARCA",6
2020,37,"M","18-44","CALLAO",8
2020,37,"M","18-44","CUSCO",3
2020,37,"M","18-44","HUANCAVELICA",1
2020,37,"M","18-44","HUANUCO",3
2020,37,"M","18-44","ICA",3
2020,37,"M","18-44","JUNIN",5
2020,37,"M","18-44","LA LIBERTAD",5
2020,37,"M","18-44","LAMBAYEQUE",1
2020,37,"M","18-44","LIMA",37
2020,37,"M","18-44","LORETO",3
2020,37,"M","18-44","MADRE DE DIOS",1
2020,37,"M","18-44","PASCO",1
2020,37,"M","18-44","PIURA",5
2020,37,"M","18-44","PUNO",4
2020,37,"M","18-44","SAN MARTIN",2
2020,37,"M","18-44","TACNA",5
2020,37,"M","18-44","TUMBES",1
2020,37,"M","18-44","UCAYALI",1
2020,37,"M","45-64","AMAZONAS",1
2020,37,"M","45-64","ANCASH",9
2020,37,"M","45-64","APURIMAC",1
2020,37,"M","45-64","AREQUIPA",12
2020,37,"M","45-64","AYACUCHO",5
2020,37,"M","45-64","CAJAMARCA",9
2020,37,"M","45-64","CALLAO",21
2020,37,"M","45-64","CUSCO",12
2020,37,"M","45-64","HUANCAVELICA",4
2020,37,"M","45-64","HUANUCO",10
2020,37,"M","45-64","ICA",16
2020,37,"M","45-64","JUNIN",10
2020,37,"M","45-64","LA LIBERTAD",13
2020,37,"M","45-64","LAMBAYEQUE",19
2020,37,"M","45-64","LIMA",163
2020,37,"M","45-64","LORETO",3
2020,37,"M","45-64","MADRE DE DIOS",2
2020,37,"M","45-64","MOQUEGUA",3
2020,37,"M","45-64","PASCO",2
2020,37,"M","45-64","PIURA",25
2020,37,"M","45-64","PUNO",18
2020,37,"M","45-64","SAN MARTIN",8
2020,37,"M","45-64","TACNA",9
2020,37,"M","45-64","TUMBES",3
2020,37,"M","45-64","UCAYALI",3
2020,37,"M","65+","AMAZONAS",9
2020,37,"M","65+","ANCASH",24
2020,37,"M","65+","APURIMAC",8
2020,37,"M","65+","AREQUIPA",29
2020,37,"M","65+","AYACUCHO",7
2020,37,"M","65+","CAJAMARCA",19
2020,37,"M","65+","CALLAO",36
2020,37,"M","65+","CUSCO",25
2020,37,"M","65+","HUANCAVELICA",5
2020,37,"M","65+","HUANUCO",10
2020,37,"M","65+","ICA",40
2020,37,"M","65+","JUNIN",19
2020,37,"M","65+","LA LIBERTAD",36
2020,37,"M","65+","LAMBAYEQUE",18
2020,37,"M","65+","LIMA",304
2020,37,"M","65+","LORETO",3
2020,37,"M","65+","MOQUEGUA",7
2020,37,"M","65+","PASCO",3
2020,37,"M","65+","PIURA",39
2020,37,"M","65+","PUNO",13
2020,37,"M","65+","SAN MARTIN",8
2020,37,"M","65+","TACNA",10
2020,37,"M","65+","TUMBES",6
2020,37,"M","65+","UCAYALI",4
2020,38,"F","0-17","LA LIBERTAD",2
2020,38,"F","0-17","LAMBAYEQUE",1
2020,38,"F","0-17","LIMA",2
2020,38,"F","0-17","PIURA",1
2020,38,"F","0-17","PUNO",2
2020,38,"F","18-44","AMAZONAS",2
2020,38,"F","18-44","ANCASH",2
2020,38,"F","18-44","APURIMAC",2
2020,38,"F","18-44","AREQUIPA",2
2020,38,"F","18-44","AYACUCHO",1
2020,38,"F","18-44","CAJAMARCA",2
2020,38,"F","18-44","CALLAO",5
2020,38,"F","18-44","CUSCO",2
2020,38,"F","18-44","JUNIN",2
2020,38,"F","18-44","LA LIBERTAD",3
2020,38,"F","18-44","LAMBAYEQUE",2
2020,38,"F","18-44","LIMA",17
2020,38,"F","18-44","PIURA",2
2020,38,"F","18-44","PUNO",2
2020,38,"F","18-44","SAN MARTIN",2
2020,38,"F","18-44","TACNA",1
2020,38,"F","18-44","UCAYALI",1
2020,38,"F","45-64","AMAZONAS",4
2020,38,"F","45-64","ANCASH",10
2020,38,"F","45-64","APURIMAC",3
2020,38,"F","45-64","AREQUIPA",12
2020,38,"F","45-64","AYACUCHO",3
2020,38,"F","45-64","CAJAMARCA",5
2020,38,"F","45-64","CALLAO",12
2020,38,"F","45-64","CUSCO",6
2020,38,"F","45-64","HUANUCO",4
2020,38,"F","45-64","ICA",7
2020,38,"F","45-64","JUNIN",4
2020,38,"F","45-64","LA LIBERTAD",7
2020,38,"F","45-64","LAMBAYEQUE",17
2020,38,"F","45-64","LIMA",95
2020,38,"F","45-64","LORETO",2
2020,38,"F","45-64","MOQUEGUA",1
2020,38,"F","45-64","PASCO",1
2020,38,"F","45-64","PIURA",21
2020,38,"F","45-64","PUNO",7
2020,38,"F","45-64","SAN MARTIN",3
2020,38,"F","45-64","TACNA",1
2020,38,"F","45-64","TUMBES",3
2020,38,"F","45-64","UCAYALI",1
2020,38,"F","65+","AMAZONAS",4
2020,38,"F","65+","ANCASH",13
2020,38,"F","65+","APURIMAC",8
2020,38,"F","65+","AREQUIPA",30
2020,38,"F","65+","AYACUCHO",6
2020,38,"F","65+","CAJAMARCA",9
2020,38,"F","65+","CALLAO",16
2020,38,"F","65+","CUSCO",12
2020,38,"F","65+","HUANCAVELICA",1
2020,38,"F","65+","HUANUCO",3
2020,38,"F","65+","ICA",18
2020,38,"F","65+","JUNIN",19
2020,38,"F","65+","LA LIBERTAD",19
2020,38,"F","65+","LAMBAYEQUE",26
2020,38,"F","65+","LIMA",227
2020,38,"F","65+","LORETO",1
2020,38,"F","65+","MOQUEGUA",3
2020,38,"F","65+","PASCO",5
2020,38,"F","65+","PIURA",23
2020,38,"F","65+","PUNO",3
2020,38,"F","65+","SAN MARTIN",4
2020,38,"F","65+","TACNA",8
2020,38,"F","65+","TUMBES",3
2020,38,"F","65+","UCAYALI",2
2020,38,"M","0-17","ICA",2
2020,38,"M","0-17","JUNIN",1
2020,38,"M","0-17","LA LIBERTAD",1
2020,38,"M","0-17","LIMA",3
2020,38,"M","0-17","LORETO",1
2020,38,"M","0-17","PUNO",1
2020,38,"M","0-17","UCAYALI",1
2020,38,"M","18-44","ANCASH",5
2020,38,"M","18-44","AREQUIPA",1
2020,38,"M","18-44","AYACUCHO",2
2020,38,"M","18-44","CAJAMARCA",2
2020,38,"M","18-44","CALLAO",4
2020,38,"M","18-44","CUSCO",3
2020,38,"M","18-44","HUANCAVELICA",1
2020,38,"M","18-44","ICA",2
2020,38,"M","18-44","JUNIN",2
2020,38,"M","18-44","LA LIBERTAD",3
2020,38,"M","18-44","LAMBAYEQUE",8
2020,38,"M","18-44","LIMA",37
2020,38,"M","18-44","LORETO",3
2020,38,"M","18-44","PIURA",2
2020,38,"M","18-44","PUNO",4
2020,38,"M","18-44","TACNA",3
2020,38,"M","18-44","TUMBES",1
2020,38,"M","18-44","UCAYALI",2
2020,38,"M","45-64","AMAZONAS",4
2020,38,"M","45-64","ANCASH",13
2020,38,"M","45-64","APURIMAC",4
2020,38,"M","45-64","AREQUIPA",11
2020,38,"M","45-64","AYACUCHO",3
2020,38,"M","45-64","CAJAMARCA",5
2020,38,"M","45-64","CALLAO",20
2020,38,"M","45-64","CUSCO",3
2020,38,"M","45-64","HUANCAVELICA",1
2020,38,"M","45-64","ICA",7
2020,38,"M","45-64","JUNIN",9
2020,38,"M","45-64","LA LIBERTAD",14
2020,38,"M","45-64","LAMBAYEQUE",13
2020,38,"M","45-64","LIMA",136
2020,38,"M","45-64","MOQUEGUA",4
2020,38,"M","45-64","PASCO",4
2020,38,"M","45-64","PIURA",19
2020,38,"M","45-64","PUNO",11
2020,38,"M","45-64","SAN MARTIN",4
2020,38,"M","45-64","TACNA",6
2020,38,"M","45-64","TUMBES",2
2020,38,"M","45-64","UCAYALI",2
2020,38,"M","65+","AMAZONAS",7
2020,38,"M","65+","ANCASH",19
2020,38,"M","65+","APURIMAC",1
2020,38,"M","65+","AREQUIPA",17
2020,38,"M","65+","AYACUCHO",8
2020,38,"M","65+","CAJAMARCA",11
2020,38,"M","65+","CALLAO",35
2020,38,"M","65+","CUSCO",18
2020,38,"M","65+","HUANCAVELICA",5
2020,38,"M","65+","HUANUCO",8
2020,38,"M","65+","ICA",29
2020,38,"M","65+","JUNIN",23
2020,38,"M","65+","LA LIBERTAD",30
2020,38,"M","65+","LAMBAYEQUE",19
2020,38,"M","65+","LIMA",268
2020,38,"M","65+","LORETO",3
2020,38,"M","65+","MADRE DE DIOS",5
2020,38,"M","65+","MOQUEGUA",3
2020,38,"M","65+","PASCO",6
2020,38,"M","65+","PIURA",27
2020,38,"M","65+","PUNO",18
2020,38,"M","65+","SAN MARTIN",7
2020,38,"M","65+","TACNA",13
2020,38,"M","65+","TUMBES",1
2020,38,"M","65+","UCAYALI",5
2020,39,"F","0-17","AMAZONAS",1
2020,39,"F","0-17","AREQUIPA",2
2020,39,"F","0-17","PUNO",1
2020,39,"F","0-17","SAN MARTIN",1
2020,39,"F","0-17","TACNA",1
2020,39,"F","18-44","AMAZONAS",1
2020,39,"F","18-44","ANCASH",1
2020,39,"F","18-44","AREQUIPA",6
2020,39,"F","18-44","CAJAMARCA",2
2020,39,"F","18-44","CALLAO",3
2020,39,"F","18-44","CUSCO",1
2020,39,"F","18-44","HUANCAVELICA",1
2020,39,"F","18-44","HUANUCO",2
2020,39,"F","18-44","ICA",4
2020,39,"F","18-44","JUNIN",1
2020,39,"F","18-44","LAMBAYEQUE",3
2020,39,"F","18-44","LIMA",17
2020,39,"F","18-44","MOQUEGUA",1
2020,39,"F","18-44","PASCO",1
2020,39,"F","18-44","PIURA",3
2020,39,"F","18-44","PUNO",4
2020,39,"F","18-44","SAN MARTIN",3
2020,39,"F","18-44","TACNA",1
2020,39,"F","18-44","UCAYALI",1
2020,39,"F","45-64","ANCASH",3
2020,39,"F","45-64","AREQUIPA",10
2020,39,"F","45-64","AYACUCHO",3
2020,39,"F","45-64","CAJAMARCA",5
2020,39,"F","45-64","CALLAO",5
2020,39,"F","45-64","CUSCO",11
2020,39,"F","45-64","HUANUCO",5
2020,39,"F","45-64","ICA",9
2020,39,"F","45-64","JUNIN",4
2020,39,"F","45-64","LA LIBERTAD",4
2020,39,"F","45-64","LAMBAYEQUE",12
2020,39,"F","45-64","LIMA",68
2020,39,"F","45-64","LORETO",2
2020,39,"F","45-64","MADRE DE DIOS",1
2020,39,"F","45-64","MOQUEGUA",2
2020,39,"F","45-64","PASCO",1
2020,39,"F","45-64","PIURA",14
2020,39,"F","45-64","PUNO",4
2020,39,"F","45-64","SAN MARTIN",2
2020,39,"F","45-64","TACNA",1
2020,39,"F","45-64","TUMBES",1
2020,39,"F","45-64","UCAYALI",1
2020,39,"F","65+","AMAZONAS",3
2020,39,"F","65+","ANCASH",8
2020,39,"F","65+","APURIMAC",5
2020,39,"F","65+","AREQUIPA",21
2020,39,"F","65+","AYACUCHO",4
2020,39,"F","65+","CAJAMARCA",8
2020,39,"F","65+","CALLAO",21
2020,39,"F","65+","CUSCO",16
2020,39,"F","65+","HUANUCO",8
2020,39,"F","65+","ICA",21
2020,39,"F","65+","JUNIN",13
2020,39,"F","65+","LA LIBERTAD",11
2020,39,"F","65+","LAMBAYEQUE",20
2020,39,"F","65+","LIMA",179
2020,39,"F","65+","LORETO",1
2020,39,"F","65+","MADRE DE DIOS",1
2020,39,"F","65+","MOQUEGUA",2
2020,39,"F","65+","PASCO",3
2020,39,"F","65+","PIURA",22
2020,39,"F","65+","PUNO",8
2020,39,"F","65+","SAN MARTIN",5
2020,39,"F","65+","TACNA",3
2020,39,"F","65+","TUMBES",1
2020,39,"F","65+","UCAYALI",4
2020,39,"M","0-17","CAJAMARCA",1
2020,39,"M","0-17","CUSCO",2
2020,39,"M","0-17","HUANUCO",1
2020,39,"M","0-17","JUNIN",1
2020,39,"M","0-17","LA LIBERTAD",1
2020,39,"M","0-17","LAMBAYEQUE",1
2020,39,"M","0-17","LIMA",2
2020,39,"M","18-44","AMAZONAS",2
2020,39,"M","18-44","APURIMAC",2
2020,39,"M","18-44","CAJAMARCA",2
2020,39,"M","18-44","CALLAO",2
2020,39,"M","18-44","CUSCO",4
2020,39,"M","18-44","HUANCAVELICA",1
2020,39,"M","18-44","HUANUCO",1
2020,39,"M","18-44","ICA",3
2020,39,"M","18-44","JUNIN",4
2020,39,"M","18-44","LA LIBERTAD",2
2020,39,"M","18-44","LAMBAYEQUE",1
2020,39,"M","18-44","LIMA",21
2020,39,"M","18-44","LORETO",3
2020,39,"M","18-44","MADRE DE DIOS",1
2020,39,"M","18-44","MOQUEGUA",1
2020,39,"M","18-44","PASCO",2
2020,39,"M","18-44","PIURA",4
2020,39,"M","18-44","PUNO",4
2020,39,"M","18-44","SAN MARTIN",1
2020,39,"M","18-44","UCAYALI",5
2020,39,"M","45-64","AMAZONAS",3
2020,39,"M","45-64","ANCASH",5
2020,39,"M","45-64","APURIMAC",1
2020,39,"M","45-64","AREQUIPA",8
2020,39,"M","45-64","AYACUCHO",2
2020,39,"M","45-64","CAJAMARCA",9
2020,39,"M","45-64","CALLAO",10
2020,39,"M","45-64","CUSCO",5
2020,39,"M","45-64","HUANCAVELICA",2
2020,39,"M","45-64","HUANUCO",2
2020,39,"M","45-64","ICA",9
2020,39,"M","45-64","JUNIN",13
2020,39,"M","45-64","LA LIBERTAD",11
2020,39,"M","45-64","LAMBAYEQUE",7
2020,39,"M","45-64","LIMA",102
2020,39,"M","45-64","MADRE DE DIOS",2
2020,39,"M","45-64","MOQUEGUA",2
2020,39,"M","45-64","PASCO",2
2020,39,"M","45-64","PIURA",20
2020,39,"M","45-64","PUNO",3
2020,39,"M","45-64","SAN MARTIN",5
2020,39,"M","45-64","TACNA",3
2020,39,"M","45-64","TUMBES",1
2020,39,"M","45-64","UCAYALI",2
2020,39,"M","65+","AMAZONAS",5
2020,39,"M","65+","ANCASH",15
2020,39,"M","65+","APURIMAC",6
2020,39,"M","65+","AREQUIPA",9
2020,39,"M","65+","AYACUCHO",7
2020,39,"M","65+","CAJAMARCA",11
2020,39,"M","65+","CALLAO",23
2020,39,"M","65+","CUSCO",14
2020,39,"M","65+","HUANCAVELICA",1
2020,39,"M","65+","HUANUCO",6
2020,39,"M","65+","ICA",27
2020,39,"M","65+","JUNIN",16
2020,39,"M","65+","LA LIBERTAD",22
2020,39,"M","65+","LAMBAYEQUE",31
2020,39,"M","65+","LIMA",247
2020,39,"M","65+","LORETO",1
2020,39,"M","65+","MOQUEGUA",5
2020,39,"M","65+","PASCO",4
2020,39,"M","65+","PIURA",15
2020,39,"M","65+","PUNO",7
2020,39,"M","65+","SAN MARTIN",10
2020,39,"M","65+","TACNA",3
2020,39,"M","65+","TUMBES",5
2020,39,"M","65+","UCAYALI",3
2020,40,"F","0-17","LIMA",1
2020,40,"F","0-17","TUMBES",1
2020,40,"F","18-44","ANCASH",1
2020,40,"F","18-44","APURIMAC",1
2020,40,"F","18-44","AREQUIPA",1
2020,40,"F","18-44","AYACUCHO",2
2020,40,"F","18-44","CAJAMARCA",1
2020,40,"F","18-44","CALLAO",1
2020,40,"F","18-44","CUSCO",3
2020,40,"F","18-44","HUANCAVELICA",1
2020,40,"F","18-44","JUNIN",1
2020,40,"F","18-44","LA LIBERTAD",1
2020,40,"F","18-44","LIMA",17
2020,40,"F","18-44","LORETO",2
2020,40,"F","18-44","MADRE DE DIOS",1
2020,40,"F","18-44","MOQUEGUA",1
2020,40,"F","18-44","PIURA",3
2020,40,"F","18-44","SAN MARTIN",1
2020,40,"F","45-64","AMAZONAS",1
2020,40,"F","45-64","ANCASH",4
2020,40,"F","45-64","AREQUIPA",4
2020,40,"F","45-64","AYACUCHO",3
2020,40,"F","45-64","CAJAMARCA",1
2020,40,"F","45-64","CALLAO",5
2020,40,"F","45-64","CUSCO",6
2020,40,"F","45-64","HUANUCO",1
2020,40,"F","45-64","ICA",9
2020,40,"F","45-64","JUNIN",4
2020,40,"F","45-64","LA LIBERTAD",3
2020,40,"F","45-64","LAMBAYEQUE",8
2020,40,"F","45-64","LIMA",58
2020,40,"F","45-64","LORETO",1
2020,40,"F","45-64","MOQUEGUA",1
2020,40,"F","45-64","PASCO",1
2020,40,"F","45-64","PIURA",4
2020,40,"F","45-64","PUNO",1
2020,40,"F","45-64","TACNA",1
2020,40,"F","45-64","TUMBES",1
2020,40,"F","45-64","UCAYALI",1
2020,40,"F","65+","AMAZONAS",2
2020,40,"F","65+","ANCASH",9
2020,40,"F","65+","APURIMAC",2
2020,40,"F","65+","AREQUIPA",16
2020,40,"F","65+","AYACUCHO",3
2020,40,"F","65+","CAJAMARCA",8
2020,40,"F","65+","CALLAO",11
2020,40,"F","65+","CUSCO",13
2020,40,"F","65+","HUANCAVELICA",2
2020,40,"F","65+","HUANUCO",2
2020,40,"F","65+","ICA",10
2020,40,"F","65+","JUNIN",9
2020,40,"F","65+","LA LIBERTAD",9
2020,40,"F","65+","LAMBAYEQUE",19
2020,40,"F","65+","LIMA",165
2020,40,"F","65+","LORETO",1
2020,40,"F","65+","MOQUEGUA",2
2020,40,"F","65+","PASCO",1
2020,40,"F","65+","PIURA",19
2020,40,"F","65+","PUNO",6
2020,40,"F","65+","SAN MARTIN",4
2020,40,"F","65+","TACNA",3
2020,40,"F","65+","TUMBES",1
2020,40,"M","0-17","CUSCO",1
2020,40,"M","0-17","HUANCAVELICA",1
2020,40,"M","0-17","LIMA",2
2020,40,"M","0-17","PIURA",1
2020,40,"M","18-44","AMAZONAS",1
2020,40,"M","18-44","AREQUIPA",3
2020,40,"M","18-44","AYACUCHO",1
2020,40,"M","18-44","CAJAMARCA",2
2020,40,"M","18-44","CUSCO",4
2020,40,"M","18-44","ICA",1
2020,40,"M","18-44","LA LIBERTAD",2
2020,40,"M","18-44","LAMBAYEQUE",2
2020,40,"M","18-44","LIMA",22
2020,40,"M","18-44","LORETO",2
2020,40,"M","18-44","MOQUEGUA",1
2020,40,"M","18-44","PIURA",2
2020,40,"M","18-44","PUNO",2
2020,40,"M","18-44","SAN MARTIN",2
2020,40,"M","18-44","TUMBES",2
2020,40,"M","45-64","ANCASH",4
2020,40,"M","45-64","APURIMAC",2
2020,40,"M","45-64","AREQUIPA",4
2020,40,"M","45-64","AYACUCHO",4
2020,40,"M","45-64","CAJAMARCA",4
2020,40,"M","45-64","CALLAO",12
2020,40,"M","45-64","CUSCO",3
2020,40,"M","45-64","HUANCAVELICA",3
2020,40,"M","45-64","HUANUCO",4
2020,40,"M","45-64","ICA",9
2020,40,"M","45-64","JUNIN",4
2020,40,"M","45-64","LA LIBERTAD",13
2020,40,"M","45-64","LAMBAYEQUE",8
2020,40,"M","45-64","LIMA",109
2020,40,"M","45-64","MADRE DE DIOS",1
2020,40,"M","45-64","MOQUEGUA",5
2020,40,"M","45-64","PASCO",2
2020,40,"M","45-64","PIURA",11
2020,40,"M","45-64","PUNO",3
2020,40,"M","45-64","SAN MARTIN",3
2020,40,"M","45-64","TACNA",4
2020,40,"M","45-64","TUMBES",1
2020,40,"M","45-64","UCAYALI",2
2020,40,"M","65+","AMAZONAS",2
2020,40,"M","65+","ANCASH",13
2020,40,"M","65+","APURIMAC",4
2020,40,"M","65+","AREQUIPA",24
2020,40,"M","65+","AYACUCHO",7
2020,40,"M","65+","CAJAMARCA",9
2020,40,"M","65+","CALLAO",26
2020,40,"M","65+","CUSCO",3
2020,40,"M","65+","HUANCAVELICA",4
2020,40,"M","65+","HUANUCO",7
2020,40,"M","65+","ICA",20
2020,40,"M","65+","JUNIN",15
2020,40,"M","65+","LA LIBERTAD",10
2020,40,"M","65+","LAMBAYEQUE",17
2020,40,"M","65+","LIMA",214
2020,40,"M","65+","LORETO",2
2020,40,"M","65+","MADRE DE DIOS",1
2020,40,"M","65+","MOQUEGUA",5
2020,40,"M","65+","PIURA",27
2020,40,"M","65+","PUNO",11
2020,40,"M","65+","SAN MARTIN",5
2020,40,"M","65+","TACNA",6
2020,40,"M","65+","TUMBES",2
2020,40,"M","65+","UCAYALI",5
2020,41,"F","0-17","AREQUIPA",1
2020,41,"F","0-17","HUANCAVELICA",1
2020,41,"F","0-17","JUNIN",1
2020,41,"F","0-17","LA LIBERTAD",1
2020,41,"F","0-17","LIMA",1
2020,41,"F","0-17","LORETO",1
2020,41,"F","0-17","PASCO",1
2020,41,"F","0-17","UCAYALI",1
2020,41,"F","18-44","ANCASH",3
2020,41,"F","18-44","APURIMAC",2
2020,41,"F","18-44","AREQUIPA",2
2020,41,"F","18-44","CALLAO",2
2020,41,"F","18-44","CUSCO",1
2020,41,"F","18-44","HUANUCO",3
2020,41,"F","18-44","JUNIN",2
2020,41,"F","18-44","LA LIBERTAD",1
2020,41,"F","18-44","LAMBAYEQUE",1
2020,41,"F","18-44","LIMA",12
2020,41,"F","18-44","LORETO",2
2020,41,"F","18-44","PASCO",1
2020,41,"F","18-44","PIURA",2
2020,41,"F","18-44","PUNO",1
2020,41,"F","18-44","SAN MARTIN",2
2020,41,"F","18-44","UCAYALI",1
2020,41,"F","45-64","AMAZONAS",1
2020,41,"F","45-64","ANCASH",1
2020,41,"F","45-64","APURIMAC",1
2020,41,"F","45-64","AREQUIPA",8
2020,41,"F","45-64","AYACUCHO",3
2020,41,"F","45-64","CAJAMARCA",4
2020,41,"F","45-64","CALLAO",9
2020,41,"F","45-64","CUSCO",4
2020,41,"F","45-64","HUANCAVELICA",1
2020,41,"F","45-64","HUANUCO",2
2020,41,"F","45-64","ICA",3
2020,41,"F","45-64","JUNIN",2
2020,41,"F","45-64","LA LIBERTAD",7
2020,41,"F","45-64","LAMBAYEQUE",14
2020,41,"F","45-64","LIMA",47
2020,41,"F","45-64","PIURA",9
2020,41,"F","45-64","PUNO",5
2020,41,"F","45-64","UCAYALI",2
2020,41,"F","65+","AMAZONAS",4
2020,41,"F","65+","ANCASH",7
2020,41,"F","65+","APURIMAC",3
2020,41,"F","65+","AREQUIPA",17
2020,41,"F","65+","AYACUCHO",4
2020,41,"F","65+","CAJAMARCA",4
2020,41,"F","65+","CALLAO",16
2020,41,"F","65+","CUSCO",5
2020,41,"F","65+","HUANUCO",3
2020,41,"F","65+","ICA",9
2020,41,"F","65+","JUNIN",10
2020,41,"F","65+","LA LIBERTAD",13
2020,41,"F","65+","LAMBAYEQUE",22
2020,41,"F","65+","LIMA",134
2020,41,"F","65+","LORETO",1
2020,41,"F","65+","MADRE DE DIOS",1
2020,41,"F","65+","MOQUEGUA",2
2020,41,"F","65+","PASCO",1
2020,41,"F","65+","PIURA",11
2020,41,"F","65+","PUNO",9
2020,41,"F","65+","SAN MARTIN",3
2020,41,"F","65+","TACNA",1
2020,41,"F","65+","TUMBES",2
2020,41,"F","65+","UCAYALI",3
2020,41,"M","0-17","LIMA",1
2020,41,"M","18-44","ANCASH",1
2020,41,"M","18-44","AREQUIPA",3
2020,41,"M","18-44","AYACUCHO",1
2020,41,"M","18-44","CALLAO",2
2020,41,"M","18-44","CUSCO",1
2020,41,"M","18-44","HUANCAVELICA",1
2020,41,"M","18-44","HUANUCO",3
2020,41,"M","18-44","ICA",1
2020,41,"M","18-44","JUNIN",5
2020,41,"M","18-44","LAMBAYEQUE",5
2020,41,"M","18-44","LIMA",28
2020,41,"M","18-44","LORETO",1
2020,41,"M","18-44","MOQUEGUA",1
2020,41,"M","18-44","PASCO",1
2020,41,"M","18-44","PIURA",8
2020,41,"M","18-44","PUNO",3
2020,41,"M","18-44","SAN MARTIN",1
2020,41,"M","18-44","TACNA",1
2020,41,"M","18-44","UCAYALI",2
2020,41,"M","45-64","AMAZONAS",1
2020,41,"M","45-64","ANCASH",8
2020,41,"M","45-64","AREQUIPA",7
2020,41,"M","45-64","AYACUCHO",2
2020,41,"M","45-64","CAJAMARCA",3
2020,41,"M","45-64","CALLAO",15
2020,41,"M","45-64","CUSCO",1
2020,41,"M","45-64","HUANUCO",3
2020,41,"M","45-64","ICA",8
2020,41,"M","45-64","JUNIN",6
2020,41,"M","45-64","LA LIBERTAD",8
2020,41,"M","45-64","LAMBAYEQUE",8
2020,41,"M","45-64","LIMA",83
2020,41,"M","45-64","LORETO",1
2020,41,"M","45-64","MADRE DE DIOS",1
2020,41,"M","45-64","MOQUEGUA",4
2020,41,"M","45-64","PIURA",14
2020,41,"M","45-64","PUNO",3
2020,41,"M","45-64","SAN MARTIN",2
2020,41,"M","45-64","TACNA",3
2020,41,"M","45-64","TUMBES",2
2020,41,"M","45-64","UCAYALI",1
2020,41,"M","65+","AMAZONAS",3
2020,41,"M","65+","ANCASH",13
2020,41,"M","65+","APURIMAC",3
2020,41,"M","65+","AREQUIPA",11
2020,41,"M","65+","AYACUCHO",10
2020,41,"M","65+","CAJAMARCA",8
2020,41,"M","65+","CALLAO",22
2020,41,"M","65+","CUSCO",7
2020,41,"M","65+","HUANCAVELICA",4
2020,41,"M","65+","HUANUCO",2
2020,41,"M","65+","ICA",14
2020,41,"M","65+","JUNIN",11
2020,41,"M","65+","LA LIBERTAD",14
2020,41,"M","65+","LAMBAYEQUE",17
2020,41,"M","65+","LIMA",150
2020,41,"M","65+","LORETO",4
2020,41,"M","65+","MOQUEGUA",4
2020,41,"M","65+","PIURA",22
2020,41,"M","65+","PUNO",10
2020,41,"M","65+","SAN MARTIN",6
2020,41,"M","65+","TUMBES",2
2020,41,"M","65+","UCAYALI",4
2020,42,"F","0-17","ICA",1
2020,42,"F","0-17","LIMA",1
2020,42,"F","0-17","SAN MARTIN",1
2020,42,"F","18-44","APURIMAC",1
2020,42,"F","18-44","AREQUIPA",2
2020,42,"F","18-44","AYACUCHO",1
2020,42,"F","18-44","CAJAMARCA",2
2020,42,"F","18-44","CUSCO",2
2020,42,"F","18-44","HUANCAVELICA",1
2020,42,"F","18-44","HUANUCO",2
2020,42,"F","18-44","JUNIN",3
2020,42,"F","18-44","LA LIBERTAD",1
2020,42,"F","18-44","LAMBAYEQUE",2
2020,42,"F","18-44","LIMA",17
2020,42,"F","18-44","PASCO",1
2020,42,"F","18-44","PIURA",3
2020,42,"F","18-44","PUNO",1
2020,42,"F","18-44","TUMBES",1
2020,42,"F","18-44","UCAYALI",1
2020,42,"F","45-64","AMAZONAS",1
2020,42,"F","45-64","ANCASH",2
2020,42,"F","45-64","AREQUIPA",5
2020,42,"F","45-64","CUSCO",4
2020,42,"F","45-64","HUANUCO",1
